subgroup,L,p,seed,train_size,test_size,batch_size,epochs,steps_per_epoch,lr,random_sharing,device,pl_device,diff_method,single_qubit_block,circuit_family,init_scale,allow_overlap_if_needed,epsilon,broken_K,train_loss,test_loss,train_accuracy,test_accuracy,generalization_gap,num_parameters,subgroup_order,sharing_type,elapsed_seconds,requested_disjoint,actual_disjoint,overlap_count,split_mode,requested_epsilon,actual_epsilon,corrupted_orbit_count,corruption_mode,corrupted_orbit_indices
D4,3,2,1,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz,0.1,True,0.0,D4,1.843258430077126,1.879812337729895,0.7483333333333333,0.7316666666666667,0.0166666666666666,72,8,symmetry,648.8687125418801,True,False,122,independent_fallback,0.0,0.0,0,none,()
D4,3,2,2,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz,0.1,True,0.0,D4,1.9233057491549028,1.9199205570501048,0.755,0.7583333333333333,-0.0033333333333332,72,8,symmetry,648.3236624170095,True,False,133,independent_fallback,0.0,0.0,0,none,()
D4,3,2,3,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz,0.1,True,0.0,D4,1.9205138707859155,1.9541566216618955,0.7883333333333333,0.7733333333333333,0.015,72,8,symmetry,649.8638357499149,True,False,131,independent_fallback,0.0,0.0,0,none,()
D4,3,2,4,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz,0.1,True,0.0,D4,1.791990611554132,1.8377466562281484,0.8316666666666667,0.8033333333333333,0.0283333333333333,72,8,symmetry,648.9555295000318,True,False,124,independent_fallback,0.0,0.0,0,none,()
C4,3,2,0,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_ccrz,0.1,True,0.0,D4,1.9119444579868103,1.9179222239309512,0.7566666666666667,0.7666666666666667,-0.01,78,4,symmetry,1217.3031709578354,True,False,128,independent_fallback,0.0,0.0,0,none,()
C4,3,2,1,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_ccrz,0.1,True,0.0,D4,1.903651564864624,1.9497600714612944,0.7483333333333333,0.7166666666666667,0.0316666666666666,78,4,symmetry,1230.7118607501034,True,False,122,independent_fallback,0.0,0.0,0,none,()
C4,3,2,2,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_ccrz,0.1,True,0.0,D4,1.9032525993057312,1.8892196048412628,0.7333333333333333,0.7433333333333333,-0.01,78,4,symmetry,1230.3405586250592,True,False,133,independent_fallback,0.0,0.0,0,none,()
C4,3,2,3,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_ccrz,0.1,True,0.0,D4,1.872677612471886,1.9599913244758749,0.745,0.715,0.03,78,4,symmetry,1230.3489243329968,True,False,131,independent_fallback,0.0,0.0,0,none,()
C4,3,2,4,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_ccrz,0.1,True,0.0,D4,1.9222916486795003,1.989795691370429,0.7716666666666666,0.7333333333333333,0.0383333333333333,78,4,symmetry,1232.7148240001409,True,False,124,independent_fallback,0.0,0.0,0,none,()
D4,3,2,0,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_ccrz,0.1,True,0.0,D4,1.8322922331958276,1.9070577686080588,0.78,0.7316666666666667,0.0483333333333333,72,8,symmetry,1208.7718264579307,True,False,128,independent_fallback,0.0,0.0,0,none,()
