subgroup,L,p,seed,train_size,test_size,batch_size,epochs,steps_per_epoch,lr,random_sharing,device,pl_device,diff_method,single_qubit_block,circuit_family,init_scale,allow_overlap_if_needed,epsilon,broken_K,train_loss,test_loss,train_accuracy,test_accuracy,generalization_gap,num_parameters,subgroup_order,sharing_type,elapsed_seconds,requested_disjoint,actual_disjoint,overlap_count,split_mode,requested_epsilon,actual_epsilon,corrupted_orbit_count,corruption_mode,corrupted_orbit_indices
D4,3,2,6,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.7225697706525034,1.9123346253758853,0.8541666666666666,0.7616666666666667,0.0924999999999999,90,8,symmetry,3159.8396636662073,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,6,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.752145427842983,1.871204168836196,0.7577777777777778,0.7183333333333334,0.0394444444444443,90,8,symmetry,2643.6349797500297,True,False,93,independent_fallback,0.0,0.0,0,none,()
D4,3,2,6,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.816014055152503,1.9316478298623063,0.785,0.7183333333333334,0.0666666666666666,90,8,symmetry,1924.9774135830812,True,False,130,independent_fallback,0.0,0.0,0,none,()
C4,3,2,2,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.2204669081701458,2.331093578502944,0.9666666666666668,0.5883333333333334,0.3783333333333333,96,4,symmetry,1817.3130550831556,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,7,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.1328513307024568,2.4621652430355785,0.9666666666666668,0.5466666666666666,0.42,96,4,symmetry,1814.4168087076396,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,2,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.4746789699762937,2.2892291023420377,0.85,0.5816666666666667,0.2683333333333333,96,4,symmetry,1804.124949540943,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,7,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.5297185696830653,2.22160967581388,0.8833333333333333,0.6033333333333334,0.2799999999999999,96,4,symmetry,1824.6320376247168,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,2,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.648347670123425,2.0878680786391697,0.8,0.6633333333333333,0.1366666666666667,96,4,symmetry,2105.6584832076915,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,7,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.6156211427915692,1.9155689770925437,0.9,0.7683333333333333,0.1316666666666667,96,4,symmetry,2918.793826790992,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,2,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.7569858416262598,2.0560503722278516,0.7958333333333333,0.6883333333333334,0.1074999999999999,96,4,symmetry,3543.1542337918654,True,True,0,disjoint,0.0,0.0,0,none,()
