subgroup,L,p,seed,train_size,test_size,batch_size,epochs,steps_per_epoch,lr,random_sharing,device,pl_device,diff_method,single_qubit_block,init_scale,allow_overlap_if_needed,epsilon,broken_K,train_loss,test_loss,train_accuracy,test_accuracy,generalization_gap,num_parameters,subgroup_order,sharing_type,elapsed_seconds,requested_disjoint,actual_disjoint,overlap_count,split_mode,requested_epsilon,actual_epsilon,corrupted_orbit_count,corruption_mode,corrupted_orbit_indices,circuit_family
none,3,2,7,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9524077632721468,2.1349158922265934,0.7133333333333334,0.6216666666666667,0.0916666666666666,204,1,symmetry,764.2610935000703,True,False,135,independent_fallback,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,7,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.107980732776198,2.6083289452296223,0.9333333333333332,0.4616666666666666,0.4716666666666667,108,2,symmetry,735.7425497081131,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,7,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.5454106521276925,2.474614063041465,0.9166666666666666,0.495,0.4216666666666666,108,2,symmetry,736.7529997075908,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,7,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8234683604194568,2.2396565131843476,0.7916666666666666,0.6066666666666667,0.1849999999999999,108,2,symmetry,738.8382735420018,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,7,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.87616118842405,2.2020950140498674,0.7208333333333333,0.6316666666666667,0.0891666666666666,108,2,symmetry,739.5815691249445,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,7,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.963604968284144,2.1141012190980644,0.7288888888888889,0.65,0.0788888888888889,108,2,symmetry,734.3308650841936,True,False,104,independent_fallback,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,2,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.00375618692267,2.0578115580996363,0.6866666666666666,0.6566666666666666,0.03,108,2,symmetry,740.1830175002106,True,False,133,independent_fallback,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,7,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9791680066524509,2.088924210266108,0.7066666666666667,0.6566666666666666,0.05,108,2,symmetry,742.4287199997343,True,False,135,independent_fallback,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,7,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,0.8168939979184142,2.678500435941314,1.0,0.4616666666666666,0.5383333333333333,126,2,symmetry,743.6101967077702,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,7,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.448654386642547,2.5399354111329475,0.8833333333333333,0.5016666666666667,0.3816666666666666,126,2,symmetry,743.594571958296,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,7,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.678053441080453,2.417850286112494,0.7916666666666666,0.5316666666666666,0.26,126,2,symmetry,731.245438083075,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,7,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8293453881539723,2.241479259079898,0.7541666666666667,0.6016666666666667,0.1524999999999999,126,2,symmetry,735.9105314579792,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,7,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9376987790615623,2.083769363569155,0.7111111111111111,0.6283333333333333,0.0827777777777778,126,2,symmetry,747.1144017917104,True,False,104,independent_fallback,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,2,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9362602698556264,1.9825566822356753,0.715,0.7,0.015,126,2,symmetry,741.9112677918747,True,False,133,independent_fallback,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,7,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9124079314578428,2.0343581254094767,0.745,0.675,0.0699999999999999,126,2,symmetry,741.6749827922322,True,False,135,independent_fallback,0.0,0.0,0,none,(),edge
C4,3,2,7,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.506752574887795,2.3725675644371775,0.9333333333333332,0.575,0.3583333333333334,60,4,symmetry,741.8958640410565,True,True,0,disjoint,0.0,0.0,0,none,(),edge
C4,3,2,7,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.619420413823902,2.3190887453790174,0.8333333333333334,0.5216666666666666,0.3116666666666667,60,4,symmetry,719.6443904577754,True,True,0,disjoint,0.0,0.0,0,none,(),edge
C4,3,2,7,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7772544516391722,2.023750022963823,0.8,0.69,0.1100000000000001,60,4,symmetry,717.5867494577542,True,True,0,disjoint,0.0,0.0,0,none,(),edge
C4,3,2,7,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8281469430094783,2.042246487329846,0.7791666666666667,0.6783333333333333,0.1008333333333333,60,4,symmetry,722.5204941253178,True,True,0,disjoint,0.0,0.0,0,none,(),edge
C4,3,2,7,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9701622087018364,2.0492546703027914,0.7222222222222222,0.6666666666666666,0.0555555555555555,60,4,symmetry,727.1764903748408,True,False,104,independent_fallback,0.0,0.0,0,none,(),edge
C4,3,2,7,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8970125456429163,1.9861509277292475,0.7466666666666667,0.7083333333333334,0.0383333333333333,60,4,symmetry,732.6986663751304,True,False,135,independent_fallback,0.0,0.0,0,none,(),edge
D2_V4,3,2,7,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.1957622418338127,2.4016126884633557,0.9666666666666668,0.5716666666666667,0.395,78,4,symmetry,735.6243718340993,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D2_V4,3,2,7,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.6323287352004825,2.323606099163976,0.85,0.5583333333333333,0.2916666666666666,78,4,symmetry,729.0651974170469,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D2_V4,3,2,7,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8124022904139443,2.164845629026793,0.7666666666666667,0.6033333333333334,0.1633333333333333,78,4,symmetry,728.5641259583645,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D2_V4,3,2,7,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7919998532692707,2.123031065796452,0.7875,0.6633333333333333,0.1241666666666666,78,4,symmetry,737.0784005420282,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D2_V4,3,2,7,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9254976560343149,2.0241905080201965,0.72,0.6583333333333333,0.0616666666666666,78,4,symmetry,743.9510317090899,True,False,104,independent_fallback,0.0,0.0,0,none,(),edge
D2_V4,3,2,2,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.003249153809561,2.01405858831479,0.7016666666666667,0.685,0.0166666666666666,78,4,symmetry,717.7458327501081,True,False,133,independent_fallback,0.0,0.0,0,none,(),edge
D2_V4,3,2,7,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9218243364414251,2.031964447160218,0.7266666666666667,0.6633333333333333,0.0633333333333333,78,4,symmetry,731.2547505833209,True,False,135,independent_fallback,0.0,0.0,0,none,(),edge
D4,3,2,7,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.3028400979072117,2.538238716895734,0.9,0.4816666666666667,0.4183333333333333,54,8,symmetry,724.2514909589663,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D4,3,2,7,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8052374746181852,2.2641515549658333,0.7666666666666667,0.5583333333333333,0.2083333333333333,54,8,symmetry,727.6829436668195,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D4,3,2,7,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.85640940481352,2.087338605463254,0.725,0.6816666666666666,0.0433333333333333,54,8,symmetry,727.4096362921409,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D4,3,2,7,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.833356243378809,2.020465613839652,0.7875,0.7383333333333333,0.0491666666666666,54,8,symmetry,716.5151470000856,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D4,3,2,7,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8889904448211716,1.9223416486373328,0.7888888888888889,0.75,0.0388888888888888,54,8,symmetry,732.6937570408918,True,False,104,independent_fallback,0.0,0.0,0,none,(),edge
D4,3,2,7,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9245490640178533,1.9802265855412733,0.7316666666666667,0.6883333333333334,0.0433333333333333,54,8,symmetry,698.4579092501663,True,False,135,independent_fallback,0.0,0.0,0,none,(),edge
none,3,2,8,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,0.8311130621437589,2.742165650196921,0.9666666666666668,0.4383333333333333,0.5283333333333333,204,1,symmetry,1366.8634800408036,True,True,0,disjoint,0.0,0.0,0,none,(),edge
none,3,2,8,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.1869716456726398,2.6674196696223467,0.9833333333333332,0.4266666666666667,0.5566666666666666,204,1,symmetry,1410.928918832913,True,True,0,disjoint,0.0,0.0,0,none,(),edge
none,3,2,8,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.6077815168195906,2.323924759282986,0.8666666666666667,0.5566666666666666,0.31,204,1,symmetry,1138.708688333165,True,True,0,disjoint,0.0,0.0,0,none,(),edge
none,3,2,8,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8662926622593752,2.3576955949886336,0.725,0.5233333333333333,0.2016666666666666,204,1,symmetry,1063.657079833094,True,True,0,disjoint,0.0,0.0,0,none,(),edge
none,3,2,8,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9383672672306749,2.182565706488242,0.7355555555555555,0.5916666666666667,0.1438888888888888,204,1,symmetry,730.7998914588243,True,False,98,independent_fallback,0.0,0.0,0,none,(),edge
none,3,2,3,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9733373545366777,2.127365564957688,0.7133333333333334,0.6583333333333333,0.055,204,1,symmetry,769.5367196672596,True,False,131,independent_fallback,0.0,0.0,0,none,(),edge
none,3,2,8,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.945971660354704,2.0657536289841,0.685,0.6333333333333333,0.0516666666666667,204,1,symmetry,765.7753120833077,True,False,134,independent_fallback,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,8,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.1314380095602312,2.58135156106652,0.9666666666666668,0.4516666666666666,0.515,108,2,symmetry,733.637228500098,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,8,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.512373532495176,2.364909845555452,0.8333333333333334,0.5483333333333333,0.285,108,2,symmetry,734.648432417307,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,8,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7136207691194154,2.261883642614563,0.7916666666666666,0.5816666666666667,0.2099999999999999,108,2,symmetry,738.6816997076385,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,8,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.919413715397488,2.2513096243122006,0.6875,0.5616666666666666,0.1258333333333333,108,2,symmetry,740.9814051669091,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,8,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9148940578906448,2.044678821878158,0.7088888888888889,0.64,0.0688888888888888,108,2,symmetry,735.7183942915872,True,False,98,independent_fallback,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,3,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.021754626870937,2.1155302708386663,0.705,0.6716666666666666,0.0333333333333333,108,2,symmetry,740.8883052919991,True,False,131,independent_fallback,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,8,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9529011718441385,1.98691425657776,0.705,0.6983333333333334,0.0066666666666665,108,2,symmetry,744.3408073750325,True,False,134,independent_fallback,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,8,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.0489006460267791,2.613503160903581,0.9666666666666668,0.4833333333333333,0.4833333333333333,126,2,symmetry,744.3207971672527,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,8,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.4794429366536523,2.3846035438281623,0.8833333333333333,0.53,0.3533333333333333,126,2,symmetry,744.3298624577001,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,8,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.6396672333943825,2.2965414361858425,0.8333333333333334,0.5466666666666666,0.2866666666666667,126,2,symmetry,733.1009599156678,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,8,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8647443820486829,2.1627185940662095,0.7083333333333334,0.6166666666666667,0.0916666666666666,126,2,symmetry,736.909364333842,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,8,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.953908147047989,2.0900701699262614,0.6711111111111111,0.6283333333333333,0.0427777777777778,126,2,symmetry,747.0130564160645,True,False,98,independent_fallback,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,3,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.894003221348966,1.9650251327911064,0.7583333333333333,0.7333333333333333,0.025,126,2,symmetry,742.6903055408038,True,False,131,independent_fallback,0.0,0.0,0,none,(),edge
Z2_reflection,3,2,8,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.010991175343535,2.0874875481604582,0.6766666666666666,0.6433333333333333,0.0333333333333333,126,2,symmetry,742.8040744168684,True,False,134,independent_fallback,0.0,0.0,0,none,(),edge
C4,3,2,8,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.2783548408433736,2.4961139177187217,0.9333333333333332,0.485,0.4483333333333333,60,4,symmetry,742.6234517497942,True,True,0,disjoint,0.0,0.0,0,none,(),edge
C4,3,2,8,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7237259568591483,2.3766727161887413,0.8333333333333334,0.5366666666666666,0.2966666666666667,60,4,symmetry,718.3015905828215,True,True,0,disjoint,0.0,0.0,0,none,(),edge
C4,3,2,8,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.863838789622791,2.24440943397393,0.775,0.6116666666666667,0.1633333333333333,60,4,symmetry,718.6995219169185,True,True,0,disjoint,0.0,0.0,0,none,(),edge
C4,3,2,8,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9266586005856443,2.1494810790879484,0.725,0.6283333333333333,0.0966666666666666,60,4,symmetry,724.3768469169736,True,True,0,disjoint,0.0,0.0,0,none,(),edge
C4,3,2,8,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9996486147650092,2.0685802189223956,0.7177777777777777,0.645,0.0727777777777777,60,4,symmetry,728.8451236248948,True,False,98,independent_fallback,0.0,0.0,0,none,(),edge
C4,3,2,8,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.0418422757912835,2.033043438911436,0.6733333333333333,0.675,-0.0016666666666667,60,4,symmetry,733.3436038340442,True,False,134,independent_fallback,0.0,0.0,0,none,(),edge
D2_V4,3,2,8,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.2718100838467434,2.5193754533395727,0.9,0.4783333333333333,0.4216666666666667,78,4,symmetry,735.5072972918861,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D2_V4,3,2,8,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.5903732630945906,2.337172613791804,0.7666666666666667,0.545,0.2216666666666666,78,4,symmetry,728.1939879576676,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D2_V4,3,2,8,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.6968257147385937,2.225770016269529,0.725,0.5666666666666667,0.1583333333333333,78,4,symmetry,728.2275804579258,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D2_V4,3,2,8,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9444385860506443,2.149061094190557,0.7041666666666667,0.615,0.0891666666666667,78,4,symmetry,740.9788094167598,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D2_V4,3,2,8,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9697850281848583,2.08414870693917,0.7222222222222222,0.705,0.0172222222222222,78,4,symmetry,742.5504387919791,True,False,98,independent_fallback,0.0,0.0,0,none,(),edge
D2_V4,3,2,3,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.0938692461848363,2.134383520879038,0.6833333333333333,0.6733333333333333,0.01,78,4,symmetry,719.3971064169891,True,False,131,independent_fallback,0.0,0.0,0,none,(),edge
D2_V4,3,2,8,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9745106286913576,1.9865976413711277,0.6933333333333334,0.6866666666666666,0.0066666666666667,78,4,symmetry,732.028572042007,True,False,134,independent_fallback,0.0,0.0,0,none,(),edge
D4,3,2,8,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.44818181360998,2.375008939420273,0.8666666666666667,0.55,0.3166666666666666,54,8,symmetry,724.5829719589092,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D4,3,2,8,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.5833131975546668,2.1929058220829094,0.8333333333333334,0.6166666666666667,0.2166666666666666,54,8,symmetry,730.7009143750183,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D4,3,2,8,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8039712724147043,2.0967793962117183,0.775,0.68,0.0949999999999999,54,8,symmetry,725.7621588329785,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D4,3,2,8,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9759224772350965,2.132954940220126,0.7666666666666667,0.6983333333333334,0.0683333333333333,54,8,symmetry,715.5001598750241,True,True,0,disjoint,0.0,0.0,0,none,(),edge
D4,3,2,8,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.0048083707760056,2.1070047211713256,0.7088888888888889,0.6566666666666666,0.0522222222222222,54,8,symmetry,733.3519072919153,True,False,98,independent_fallback,0.0,0.0,0,none,(),edge
D4,3,2,8,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9808695956018187,1.9808700868135136,0.6916666666666667,0.67,0.0216666666666666,54,8,symmetry,691.0862931245938,True,False,134,independent_fallback,0.0,0.0,0,none,(),edge
none,3,2,9,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,0.8517344264196928,2.702126402125687,1.0,0.455,0.5449999999999999,204,1,symmetry,1366.6404016250744,True,True,0,disjoint,0.0,0.0,0,none,(),edge
none,3,2,9,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.264129114761808,2.473200041642237,0.9833333333333332,0.5133333333333333,0.47,204,1,symmetry,1410.9790113326162,True,True,0,disjoint,0.0,0.0,0,none,(),edge
none,3,2,9,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.6317595911197311,2.4412566512389717,0.8666666666666667,0.5066666666666667,0.36,204,1,symmetry,1139.5881042499095,True,True,0,disjoint,0.0,0.0,0,none,(),edge
none,3,2,9,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8420432892913303,2.3246643485979512,0.8083333333333333,0.555,0.2533333333333333,204,1,symmetry,1063.052975084167,True,True,0,disjoint,0.0,0.0,0,none,(),edge
none,3,2,9,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9645675247826797,2.2011116119966467,0.7,0.6066666666666667,0.0933333333333332,204,1,symmetry,729.4981015003286,True,False,93,independent_fallback,0.0,0.0,0,none,(),edge
none,3,2,4,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.005824622627135,2.117921957104433,0.7183333333333334,0.645,0.0733333333333333,204,1,symmetry,767.5725947921164,True,False,124,independent_fallback,0.0,0.0,0,none,(),edge
none,3,2,9,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.969796816341937,2.2146370241491415,0.6983333333333334,0.6033333333333334,0.0949999999999999,204,1,symmetry,764.0850954167545,True,False,127,independent_fallback,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,9,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.104504504192509,2.5722907235643104,0.9333333333333332,0.4766666666666667,0.4566666666666666,108,2,symmetry,735.0666202502325,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,9,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.3624510962654566,2.306780946599837,0.8833333333333333,0.585,0.2983333333333333,108,2,symmetry,733.6238853749819,True,True,0,disjoint,0.0,0.0,0,none,(),edge
Z2_rot180,3,2,9,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.897278155885867,2.309380504656258,0.75,0.5633333333333334,0.1866666666666666,108,2,symmetry,738.1173491668887,True,True,0,disjoint,0.0,0.0,0,none,(),edge
